codigoinstitucion;nombreinstitucion;codigodepartinstitucion;nombredepartinstitucion;codigomunicipioinstitucion;nombremunicipioinstitucion;codigoorigeninstitucional;nombreorigeninstitucional;codigocaracteracademico;nombrecaracteracademico;codigoprograma;nombreprograma;codigodepartprograma;nombredepartprograma;codigomunicipioprograma;nombremunicipioprograma;codigoestadoprograma;nombreestadoprograma;cantidadcreditos;fechaacreditacion;codigoareaconocimiento;nombreareaconocimiento;codigometodologia;nombremetodologia;codigonbc;nombrenbc;codigonivelformacion;nombrenivelformacion;codigonivelacademico;nombrenivelacademico;codigoperiodicidad;nombreperiodicidad;cantidadperiodos;numeroresolucionacreditacion;codigotipoacreditacion;nombretipoacreditacion;aniosacreditados;nombretituloobtenido;fechacreacion
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;831;Ingeniería mecánica y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN SOLDADURA;17/12/2019
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;3;Ciencias de la educación;1;Presencial;313;Educación;1;Especialización universitaria;2;Posgrado;1;Anual;1;NA;4;n/a;NA;ESPECIALISTA EN SUPERVISION EDUCATIVA;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;90;NA;5;Ciencias sociales y humanas;1;Presencial;568;Filosofía teología y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN TEORÍA DEL DERECHO Y ARGUMENTACIÓN JURÍDICA;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;3;NA;4;n/a;NA;ESPECIALISTA EN TEORIA Y DECISIONES ADMINISTRATIVAS;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5154;Caucasia;1;Activo;28;NA;5;Ciencias sociales y humanas;1;Presencial;569;Sociología trabajo social y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN TEORÍAS MÉTODOS Y TÉCNICAS DE INVESTIGACIÓN SOCIAL;8/09/2017
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;28;NA;5;Ciencias sociales y humanas;1;Presencial;569;Sociología trabajo social y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN TEORÍAS MÉTODOS Y TÉCNICAS EN INVESTIGACIÓN SOCIAL;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5837;Turbo;1;Activo;28;NA;5;Ciencias sociales y humanas;1;Presencial;569;Sociología trabajo social y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;8;ESPECIALISTA EN TEORÍAS MÉTODOS Y TÉCNICAS EN INVESTIGACIÓN SOCIAL;14/01/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;60;NA;5;Ciencias sociales y humanas;1;Presencial;566;Psicología;1;Especialización universitaria;2;Posgrado;2;Semestral;3;NA;4;n/a;NA;ESPECIALISTA EN TERAPIA FAMILIAR;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;159;NA;4;Ciencias de la salud;1;Presencial;445;Medicina;1;Especialización médico quirúrgica;2;Posgrado;1;Anual;3;NA;3;Acreditación de alta calidad;6;ESPECIALISTA EN TOXICOLOGIA CLINICA;22/12/2016
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;5;Ciencias sociales y humanas;1;Presencial;564;Lenguas modernas literatura linguística y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN TRADUCCION;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;30;NA;5;Ciencias sociales y humanas;1;Presencial;564;Lenguas modernas literatura linguística y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN TRADUCCION EN CIENCIAS  LITERARIAS Y HUMANAS;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;25;NA;5;Ciencias sociales y humanas;1;Presencial;569;Sociología trabajo social y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;5;ESPECIALISTA EN TRATAMIENTO DE CONFLICTOS;11/12/2009
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;216;NA;4;Ciencias de la salud;1;Presencial;445;Medicina;1;Especialización médico quirúrgica;2;Posgrado;1;Anual;4;NA;2;Registro calificado;7;ESPECIALISTA EN UROLOGIA;29/12/2005
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;36;NA;1;Agronomía veterinaria y afines;1;Presencial;13;Medicina veterinaria;1;Especialización universitaria;2;Posgrado;2;Semestral;3;NA;4;n/a;NA;ESPECIALISTA MEDICO EN PEQUEÑAS ESPECIES ANIMALES;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización tecnológica;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA TECNOLOGICO EN REGENCIA DE FARMACIA;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;25;NA;6;Economía administración contaduría y afines;3;Virtual;69;Administración;1;Especialización tecnológica;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA TECNOLÓGICO EN REGENCIA DE FARMACIA;3/12/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;124;NA;9;Matemáticas y ciencias naturales;1;Presencial;937;Matemáticas estadística y afines;6;Universitaria;1;Pregrado;2;Semestral;9;NA;2;Registro calificado;7;ESTADÍSTICO;30/01/2019
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;140;NA;5;Ciencias sociales y humanas;1;Presencial;564;Lenguas modernas literatura linguística y afines;6;Universitaria;1;Pregrado;2;Semestral;8;NA;3;Acreditación de alta calidad;4;FILÓLOGO HISPANISTA;6/08/2018
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;136;NA;5;Ciencias sociales y humanas;1;Presencial;568;Filosofía teología y afines;6;Universitaria;1;Pregrado;2;Semestral;8;NA;3;Acreditación de alta calidad;6;FILOSOFO;18/03/2019
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;162;NA;9;Matemáticas y ciencias naturales;1;Presencial;935;Física;6;Universitaria;1;Pregrado;2;Semestral;10;NA;3;Acreditación de alta calidad;10;FISICO;11/12/2015
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;178;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;6;Universitaria;1;Pregrado;2;Semestral;10;NA;3;Acreditación de alta calidad;6;PROFESIONAL EN GERENCIA EN SISTEMAS DE INFORMACION EN SALUD;24/08/2017
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5042;Santa Fé de Antioquia;2;Inactivo;132;NA;2;Bellas artes;1;Presencial;270;Otros programas asociados a bellas artes;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;PROFESIONAL EN GESTION CULTURAL;20/11/2008
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;1;Activo;132;NA;2;Bellas artes;1;Presencial;24;Artes plásticas visuales y afines;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;PROFESIONAL EN GESTIÓN CULTURAL;14/08/2019
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5837;Turbo;1;Activo;132;NA;5;Ciencias sociales y humanas;1;Presencial;569;Sociología trabajo social y afines;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;PROFESIONAL EN GESTIÓN CULTURAL;8/08/2012
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5034;Andes;2;Inactivo;132;NA;2;Bellas artes;1;Presencial;270;Otros programas asociados a bellas artes;6;Universitaria;1;Pregrado;2;Semestral;8;NA;4;n/a;NA;PROFESIONAL EN GESTION CULTURAL;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5756;Sonsón;1;Activo;132;NA;5;Ciencias sociales y humanas;1;Presencial;569;Sociología trabajo social y afines;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;85;PROFESIONAL EN GESTIÓN CULTURAL;20/05/2013
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5034;Andes;1;Activo;132;NA;5;Ciencias sociales y humanas;1;Presencial;569;Sociología trabajo social y afines;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;PROFESIONAL EN GESTIÓN CULTURAL;17/10/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5266;Envigado;2;Inactivo;132;NA;5;Ciencias sociales y humanas;1;Presencial;555;Bibliotecología otros de ciencias sociales y humanas;6;Universitaria;1;Pregrado;2;Semestral;8;NA;4;n/a;NA;PROFESIONAL EN GESTIÓN CULTURAL;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5837;Turbo;2;Inactivo;131;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;GESTOR EN ECOLOGÍA Y TURISMO;10/02/2012
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5034;Andes;2;Inactivo;131;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;6;Universitaria;1;Pregrado;2;Semestral;8;NA;4;n/a;NA;GESTOR EN ECOLOGÍA Y TURISMO;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5042;Santa Fé de Antioquia;1;Activo;131;NA;9;Matemáticas y ciencias naturales;1;Presencial;934;Biología microbiología y afines;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;GESTOR(A) EN ECOLOGÍA Y TURISMO;11/05/2017
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5756;Sonsón;1;Activo;100;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;GESTOR EN ECOLOGÍA Y TURISMO;8/04/2015
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;1;Activo;131;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;GESTOR EN ECOLOGÍA Y TURISMO;2/10/2019
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5154;Caucasia;2;Inactivo;131;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;GESTOR EN ECOLOGÍA Y TURISMO;10/02/2012
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;129;NA;5;Ciencias sociales y humanas;1;Presencial;562;Geografía historia;6;Universitaria;1;Pregrado;2;Semestral;8;NA;3;Acreditación de alta calidad;65;HISTORIADOR;15/05/2015
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;1;Activo;160;NA;5;Ciencias sociales y humanas;1;Presencial;562;Geografía historia;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;HISTORIADOR;28/11/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5045;Apartadó;1;Activo;160;NA;5;Ciencias sociales y humanas;1;Presencial;562;Geografía historia;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;HISTORIADOR;28/11/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5154;Caucasia;1;Activo;160;NA;5;Ciencias sociales y humanas;1;Presencial;562;Geografía historia;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;HISTORIADOR;28/11/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5756;Sonsón;1;Activo;160;NA;5;Ciencias sociales y humanas;1;Presencial;562;Geografía historia;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;HISTORIADOR;28/11/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5034;Andes;1;Activo;160;NA;5;Ciencias sociales y humanas;1;Presencial;562;Geografía historia;6;Universitaria;1;Pregrado;2;Semestral;8;NA;2;Registro calificado;7;HISTORIADOR;28/11/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;5;Ciencias sociales y humanas;1;Presencial;564;Lenguas modernas literatura linguística y afines;6;Universitaria;1;Pregrado;2;Semestral;8;NA;4;n/a;NA;PROFESIONAL EN IDIOMAS;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5837;Turbo;2;Inactivo;150;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO ACUICOLA;30/01/2004
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5579;Puerto Berrío;2;Inactivo;150;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO ACUICOLA;30/01/2004
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;1;Activo;180;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO ACUÍCOLA;13/08/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5034;Andes;1;Activo;180;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO ACUÍCOLA;13/08/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5031;Amalfi;2;Inactivo;203;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO ACUICOLA;17/04/2006
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;1;Activo;178;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;823;Ingeniería agroindustrial alimentos y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;8;INGENIERO AGROINDUSTRIAL;14/03/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5147;Carepa;1;Activo;178;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;823;Ingeniería agroindustrial alimentos y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;8;INGENIERO  AGROINDUSTRIAL;19/02/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5579;Puerto Berrío;2;Inactivo;160;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO AGROPECUARIO;30/01/2004
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;160;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO AGROPECUARIO;19/05/2005
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5034;Andes;2;Inactivo;160;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO AGROPECUARIO;30/01/2004
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5837;Turbo;2;Inactivo;160;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO AGROPECUARIO;30/01/2004
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;1;Activo;181;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;8;INGENIERO  AGROPECUARIO;14/03/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5756;Sonsón;1;Activo;181;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;822;Ingeniería agrícola forestal y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;85;INGENIERO  AGROPECUARIO;23/09/2013
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5042;Santa Fé de Antioquia;1;Activo;180;NA;1;Agronomía veterinaria y afines;1;Presencial;11;Agronomía;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;8;INGENIERO  AGROPECUARIO;30/05/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5147;Carepa;1;Activo;180;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;824;Ingeniería agronómica pecuaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO AGROPECUARIO;30/10/2018
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;168;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;820;Ingeniería ambiental sanitaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO AMBIENTAL;30/08/2016
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;168;NA;8;Ingeniería arquitectura urbanismo y afines;3;Virtual;820;Ingeniería ambiental sanitaria y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO AMBIENTAL;3/11/2016
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5147;Carepa;1;Activo;173;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;832;Ingeniería química y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;8;INGENIERO BIOQUÍMICO;26/05/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;1;Activo;173;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;832;Ingeniería química y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;8;INGENIERO BIOQUÍMICO;26/05/2014
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;163;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;825;Ingeniería civil y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO CIVIL;30/08/2016
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;169;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;823;Ingeniería agroindustrial alimentos y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;3;Acreditación de alta calidad;6;INGENIERO DE ALIMENTOS;8/06/2018
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;1;Activo;169;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;823;Ingeniería agroindustrial alimentos y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO DE ALIMENTOS;3/03/2017
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;176;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;826;Ingeniería de minas metalurgia y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;3;Acreditación de alta calidad;6;INGENIERO DE MATERIALES;5/03/2020
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;164;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;3;Acreditación de alta calidad;6;INGENIERO DE SISTEMAS;28/09/2020
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;164;NA;8;Ingeniería arquitectura urbanismo y afines;3;Virtual;827;Ingeniería de sistemas telemática y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;2;Registro calificado;7;INGENIERO DE SISTEMAS;2/10/2019
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5148;El Carmen de Viboral;2;Inactivo;200;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;4;n/a;NA;INGENIERO DE SISTEMAS;NA
1201;UNIVERSIDAD DE ANTIOQUIA;5;Antioquia;5001;Medellín;1;Oficial;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;175;NA;8;Ingeniería arquitectura urbanismo y afines;3;Virtual;829;Ingeniería electrónica telecomunicaciones y afines;6;Universitaria;1;Pregrado;2;Semestral;10;NA;3;Acreditación de alta calidad;6;INGENIERO DE TELECOMUNICACIONES;11/11/2020
